"","Matricula","NC","C"
"932","18-010-0024","1","0"
"933","18-010-0025","0","1"
"934","18-010-0027","1","0"
"935","18-010-0029","1","0"
"936","18-010-0030","1","0"
"937","18-010-0032","1","0"
"938","18-010-0034","1","0"
"939","18-010-0035","0","1"
"940","18-010-0036","1","0"
"941","18-010-0037","0","1"
"942","18-010-0038","1","0"
"943","18-010-0039","1","0"
"944","18-010-0040","1","0"
"945","18-010-0041","1","0"
"946","18-010-0043","1","0"
"947","18-010-0044","1","0"
"948","18-010-0045","0","1"
"949","18-010-0048","0","1"
"950","18-010-0050","1","0"
"951","18-010-0052","1","0"
"952","18-010-0053","0","1"
"953","18-010-0055","1","0"
"954","18-010-0056","1","0"
"955","18-010-0057","1","0"
"956","18-010-0058","1","0"
"957","18-010-0059","1","0"
"958","18-010-0060","1","0"
"959","18-011-0005","0","1"
"960","18-011-0014","0","1"
"961","18-011-0034","1","1"
"962","18-011-0046","1","0"
"963","18-011-0048","0","1"
"964","18-011-0074","0","1"
"965","18-011-0085","1","1"
"966","18-011-0086","0","1"
"967","18-011-0091","0","1"
"968","18-011-0118","1","1"
"969","18-011-0130","0","1"
"970","18-011-0156","0","1"
"971","18-011-0168","0","1"
"972","18-011-0211","2","0"
"973","18-011-0223","0","1"
"974","18-011-0275","0","1"
"975","18-011-0298","0","1"
"976","18-011-0308","1","0"
"977","18-011-0321","0","1"
"978","18-011-0324","0","1"
"979","18-011-0336","0","1"
"980","18-011-0365","1","1"
"981","18-011-0455","2","0"
"982","18-011-0500","1","0"
"983","18-011-0567","0","1"
"984","18-011-0588","1","1"
"985","18-011-0616","0","1"
"986","18-011-0669","1","0"
"987","18-011-0686","2","0"
"988","18-011-0716","1","0"
"989","18-011-0748","0","1"
"990","18-011-0767","0","1"
"991","18-011-0822","0","1"
"992","18-011-0847","1","0"
"993","18-011-0849","0","1"
"994","18-011-0858","1","1"
"995","18-011-0882","0","1"
"996","18-011-0927","0","1"
"997","18-011-0936","2","0"
"998","18-011-0972","1","0"
"999","18-011-1037","0","1"
"1000","18-011-1086","0","1"
"1001","18-011-1094","1","0"
"1002","18-011-1156","0","1"
"1003","18-011-1179","0","1"
"1004","18-011-1204","0","1"
"1005","18-011-1206","1","1"
"1006","18-011-1218","0","1"
"1007","18-011-1237","0","1"
"1008","18-011-1371","0","1"
"1009","18-011-1376","0","1"
"1010","18-011-1390","1","1"
"1011","18-011-1394","0","1"
"1012","18-011-1443","1","1"
"1013","18-011-1457","1","1"
"1014","19-003-0976","0","1"
"1015","19-006-0002","0","1"
"1016","19-006-0003","0","1"
"1017","19-006-0004","0","1"
"1018","19-006-0006","0","1"
"1019","19-006-0007","0","1"
"1020","19-007-0002","0","1"
"1021","19-011-0001","0","1"
"1022","19-011-0002","1","0"
"1023","19-011-0018","0","1"
"1024","19-011-0044","2","0"
"1025","19-011-0056","0","1"
"1026","19-011-0062","1","0"
"1027","19-011-0064","3","0"
"1028","19-011-0068","0","1"
"1029","19-011-0075","0","1"
"1030","19-011-0083","0","1"
"1031","19-011-0089","1","1"
"1032","19-011-0091","0","1"
"1033","19-011-0092","0","1"
"1034","19-011-0105","0","1"
"1035","19-011-0115","0","1"
"1036","19-011-0126","1","1"
"1037","19-011-0137","0","1"
"1038","19-011-0146","0","1"
"1039","19-011-0152","0","1"
"1040","19-011-0162","0","1"
"1041","19-011-0173","0","1"
"1042","19-011-0209","1","0"
"1043","19-011-0294","0","1"
"1044","19-011-0450","0","1"
"1045","19-011-0489","2","0"
"1046","19-011-0492","0","1"
"1047","19-011-0518","0","1"
"1048","19-011-0536","0","1"
"1049","19-011-0584","0","1"
"1050","19-011-0587","0","1"
"1051","19-011-0589","0","1"
"1052","19-011-0625","0","1"
"1053","19-011-0678","0","1"
"1054","19-011-0697","1","0"
"1055","19-011-0756","2","1"
"1056","19-011-0789","1","0"
"1057","19-011-0800","1","0"
"1058","19-011-0805","2","0"
"1059","19-011-0807","0","1"
"1060","19-011-0808","0","1"
"1061","19-011-0842","0","1"
"1062","19-011-0851","0","1"
"1063","19-011-0852","0","1"
"1064","19-011-0869","0","1"
"1065","19-011-0888","1","1"
"1066","19-011-0889","0","1"
"1067","19-011-0968","0","1"
"1068","19-011-1308","0","1"
"1069","19-011-1388","0","1"
"1070","20-011-0004","0","1"
"1071","20-011-0019","1","0"
"1072","20-011-0036","0","1"
"1073","20-011-0038","0","1"
"1074","20-011-0049","2","0"
"1075","20-011-0083","1","0"
"1076","20-011-0085","1","0"
"1077","20-011-0095","1","0"
"1078","20-011-0100","1","0"
"1079","20-011-0120","0","1"
"1080","20-011-0121","0","1"
"1081","20-011-0142","0","1"
"1082","20-011-0156","0","1"
"1083","20-011-0169","0","1"
"1084","20-011-0180","1","0"
"1085","20-011-0182","0","1"
"1086","20-011-0185","0","1"
"1087","20-011-0200","1","1"
"1088","20-011-0213","1","0"
"1089","20-011-0237","0","1"
"1090","20-011-0272","0","1"
"1091","20-011-0320","0","1"
"1092","20-011-0370","0","1"
"1093","20-011-0450","0","1"
"1094","20-011-0498","0","1"
"1095","20-011-0548","0","1"
"1096","20-011-0579","0","1"
"1097","20-011-0709","1","0"
"1098","20-011-0756","0","1"
"1099","20-011-0760","0","1"
"1100","20-011-0829","1","0"
"1101","20-011-0853","1","0"
"1102","20-011-0854","0","1"
"1103","20-011-0856","0","1"
"1104","20-011-0858","0","1"
"1105","20-011-0861","0","1"
"1106","20-011-0862","1","0"
"1107","20-011-0868","0","1"
"1108","20-011-0869","0","1"
"1109","20-011-0870","0","1"
"1110","20-011-0871","0","1"
"1111","20-011-0905","0","1"
"1112","20-011-1044","0","1"
"1113","20-011-1045","0","1"
"1114","20-011-1061","1","0"
"1115","20-011-1284","1","0"
"1116","21-011-0001","0","1"
"1117","21-011-0012","0","1"
"1118","21-011-0032","0","1"
"1119","21-011-0056","0","1"
"1120","21-011-0061","0","1"
"1121","21-011-0062","0","1"
"1122","21-011-0068","0","1"
"1123","21-011-0079","1","0"
"1124","21-011-0086","0","1"
"1125","21-011-0096","0","1"
"1126","21-011-0124","0","1"
"1127","21-011-0160","1","0"
"1128","21-011-0176","0","1"
"1129","21-011-0199","0","1"
"1130","21-011-0210","0","1"
"1131","21-011-0232","0","1"
"1132","21-011-0269","1","0"
"1133","21-011-0278","1","0"
"1134","21-011-0314","0","1"
"1135","21-011-0316","1","0"
"1136","21-011-0334","0","1"
"1137","21-011-0341","0","1"
"1138","21-011-0385","0","1"
"1139","21-011-0524","0","1"
"1140","21-011-0709","0","1"
"1141","21-011-0861","0","1"
"1142","21-011-1025","1","0"
"1143","21-011-1035","0","1"
"1144","21-011-1036","0","1"
"1145","21-011-1073","0","1"
"1146","21-011-1080","0","1"
"1147","21-011-1170","1","0"
"1148","21-011-1210","0","1"
"1149","21-011-1228","1","0"
"1150","21-011-1244","1","0"
