"","Matricula","NC","C"
"932","18-010-0058","0","1"
"933","18-010-0059","1","0"
"934","18-010-0060","1","0"
"935","18-011-0005","0","1"
"936","18-011-0028","0","1"
"937","18-011-0032","0","1"
"938","18-011-0034","0","1"
"939","18-011-0048","0","1"
"940","18-011-0074","0","1"
"941","18-011-0075","0","1"
"942","18-011-0085","0","1"
"943","18-011-0086","0","1"
"944","18-011-0091","0","1"
"945","18-011-0118","0","1"
"946","18-011-0125","0","1"
"947","18-011-0127","0","1"
"948","18-011-0130","0","1"
"949","18-011-0143","0","1"
"950","18-011-0156","0","1"
"951","18-011-0165","0","1"
"952","18-011-0168","0","1"
"953","18-011-0199","1","0"
"954","18-011-0202","0","1"
"955","18-011-0211","0","1"
"956","18-011-0223","0","1"
"957","18-011-0275","0","1"
"958","18-011-0306","0","1"
"959","18-011-0308","1","0"
"960","18-011-0321","0","1"
"961","18-011-0324","0","1"
"962","18-011-0365","0","1"
"963","18-011-0387","0","1"
"964","18-011-0504","0","1"
"965","18-011-0567","0","1"
"966","18-011-0588","0","1"
"967","18-011-0616","0","1"
"968","18-011-0686","0","1"
"969","18-011-0767","0","1"
"970","18-011-0822","2","0"
"971","18-011-0832","0","1"
"972","18-011-0847","1","1"
"973","18-011-0849","0","1"
"974","18-011-0882","0","1"
"975","18-011-0927","0","1"
"976","18-011-0936","0","1"
"977","18-011-0972","0","1"
"978","18-011-1037","0","1"
"979","18-011-1086","0","1"
"980","18-011-1156","0","1"
"981","18-011-1204","0","1"
"982","18-011-1206","0","1"
"983","18-011-1218","0","1"
"984","18-011-1237","1","1"
"985","18-011-1285","0","1"
"986","18-011-1371","0","1"
"987","18-011-1390","0","1"
"988","18-011-1394","0","1"
"989","18-011-1443","0","1"
"990","18-011-1457","2","1"
"991","19-011-0001","0","1"
"992","19-011-0045","0","1"
"993","19-011-0056","1","0"
"994","19-011-0062","0","1"
"995","19-011-0068","0","1"
"996","19-011-0083","0","1"
"997","19-011-0105","0","1"
"998","19-011-0137","0","1"
"999","19-011-0146","0","1"
"1000","19-011-0162","0","1"
"1001","19-011-0173","1","0"
"1002","19-011-0294","0","1"
"1003","19-011-0450","0","1"
"1004","19-011-0489","1","0"
"1005","19-011-0518","0","1"
"1006","19-011-0536","0","1"
"1007","19-011-0584","1","0"
"1008","19-011-0589","0","1"
"1009","19-011-0625","0","1"
"1010","19-011-0678","0","1"
"1011","19-011-0756","0","1"
"1012","19-011-0807","0","1"
"1013","19-011-0808","0","1"
"1014","19-011-0842","0","1"
"1015","19-011-0851","0","1"
"1016","19-011-0852","0","1"
"1017","19-011-0869","0","1"
"1018","19-011-0888","0","1"
"1019","19-011-0968","1","0"
"1020","19-011-1388","0","1"
"1021","20-011-0760","0","1"
