"","Matricula","NC","C"
"932","16-011-0533","3","0"
"933","16-011-0537","1","0"
"934","16-011-0541","1","0"
"935","16-011-0543","1","0"
"936","16-011-0546","1","0"
"937","16-011-0577","0","1"
"938","16-011-0578","0","1"
"939","16-011-0580","0","1"
"940","16-011-0584","0","1"
"941","16-011-0603","1","1"
"942","16-011-0626","0","1"
"943","16-011-0631","0","1"
"944","16-011-0637","0","1"
"945","16-011-0646","0","1"
"946","16-011-0650","1","0"
"947","16-011-0654","0","1"
"948","16-011-0658","0","1"
"949","16-011-0664","2","1"
"950","16-011-0665","1","0"
"951","16-011-0669","0","1"
"952","16-011-0715","1","0"
"953","16-011-0753","1","0"
"954","16-011-0792","0","1"
"955","16-011-0795","1","1"
"956","16-011-0816","2","0"
"957","16-011-0857","0","1"
"958","16-011-0900","0","1"
"959","16-011-0905","1","0"
"960","16-011-0926","1","0"
"961","16-011-0933","1","0"
"962","16-011-0936","0","1"
"963","16-011-0957","1","1"
"964","16-011-0977","0","1"
"965","16-011-1072","1","1"
"966","16-011-1093","1","0"
"967","16-011-1119","0","1"
"968","16-011-1130","0","1"
"969","16-011-1131","0","1"
"970","16-011-1136","0","1"
"971","16-011-1138","0","1"
"972","16-011-1170","1","0"
"973","16-011-1184","0","1"
"974","16-011-1203","0","1"
"975","16-011-1225","1","1"
"976","17-002-0265","0","1"
"977","17-002-0323","0","1"
"978","17-003-1387","1","1"
"979","17-003-1598","0","1"
"980","17-003-1647","0","1"
"981","17-005-0001","0","1"
"982","17-005-0002","2","0"
"983","17-005-0003","1","1"
"984","17-005-0004","2","0"
"985","17-005-0005","1","0"
"986","17-005-0007","0","1"
"987","17-005-0008","1","0"
"988","17-005-0009","1","0"
"989","17-005-0011","0","1"
"990","17-005-0012","0","1"
"991","17-005-0013","1","1"
"992","17-005-0014","0","1"
"993","17-005-0016","0","1"
"994","17-005-0017","0","1"
"995","17-005-0019","0","1"
"996","17-005-0020","0","1"
"997","17-005-0021","1","1"
"998","17-005-0022","1","0"
"999","17-006-0002","1","1"
"1000","17-006-0004","0","1"
"1001","17-006-0005","0","1"
"1002","17-006-0010","0","1"
"1003","17-006-0011","2","1"
"1004","17-006-0012","0","1"
"1005","17-006-0014","0","1"
"1006","17-006-0016","1","1"
"1007","17-006-0017","0","1"
"1008","17-007-0001","1","0"
"1009","17-007-0003","1","0"
"1010","17-007-0004","1","1"
"1011","17-007-0005","1","1"
"1012","17-007-0006","1","0"
"1013","17-007-0007","0","1"
"1014","17-007-0008","0","1"
"1015","17-007-0009","2","0"
"1016","17-007-0010","0","1"
"1017","17-007-0011","0","1"
"1018","17-007-0013","0","1"
"1019","17-007-0015","1","0"
"1020","17-011-0033","0","1"
"1021","17-011-0046","1","0"
"1022","17-011-0048","0","1"
"1023","17-011-0061","1","0"
"1024","17-011-0062","2","0"
"1025","17-011-0066","0","1"
"1026","17-011-0080","0","1"
"1027","17-011-0089","0","1"
"1028","17-011-0093","0","1"
"1029","17-011-0094","0","1"
"1030","17-011-0095","0","1"
"1031","17-011-0104","0","1"
"1032","17-011-0108","0","1"
"1033","17-011-0117","0","1"
"1034","17-011-0141","0","1"
"1035","17-011-0146","0","1"
"1036","17-011-0147","1","0"
"1037","17-011-0150","0","1"
"1038","17-011-0157","0","1"
"1039","17-011-0168","1","0"
"1040","17-011-0170","0","1"
"1041","17-011-0178","0","1"
"1042","17-011-0181","1","1"
"1043","17-011-0187","0","1"
"1044","17-011-0190","0","1"
"1045","17-011-0199","0","1"
"1046","17-011-0200","0","1"
"1047","17-011-0201","1","1"
"1048","17-011-0206","0","1"
"1049","17-011-0220","0","1"
"1050","17-011-0242","0","1"
"1051","17-011-0256","0","1"
"1052","17-011-0262","0","1"
"1053","17-011-0265","0","1"
"1054","17-011-0277","0","1"
"1055","17-011-0288","0","1"
"1056","17-011-0290","1","0"
"1057","17-011-0291","0","1"
"1058","17-011-0297","0","1"
"1059","17-011-0303","0","1"
"1060","17-011-0339","0","1"
"1061","17-011-0351","0","1"
"1062","17-011-0355","1","0"
"1063","17-011-0379","0","1"
"1064","17-011-0380","0","1"
"1065","17-011-0398","1","0"
"1066","17-011-0402","1","0"
"1067","17-011-0404","0","1"
"1068","17-011-0422","1","0"
"1069","17-011-0457","0","1"
"1070","17-011-0463","0","1"
"1071","17-011-0465","0","1"
"1072","17-011-0470","0","1"
"1073","17-011-0471","1","1"
"1074","17-011-0480","0","1"
"1075","17-011-0504","0","1"
"1076","17-011-0546","1","0"
"1077","17-011-0550","2","0"
"1078","17-011-0570","0","1"
"1079","17-011-0593","0","1"
"1080","17-011-0597","0","1"
"1081","17-011-0618","0","1"
"1082","17-011-0626","0","1"
"1083","17-011-0656","1","0"
"1084","17-011-0726","0","1"
"1085","17-011-0728","2","0"
"1086","17-011-0734","0","1"
"1087","17-011-0774","0","1"
"1088","17-011-0808","0","1"
"1089","17-011-0814","0","1"
"1090","17-011-0831","0","1"
"1091","17-011-0854","0","1"
"1092","17-011-0887","0","1"
"1093","17-011-0937","0","1"
"1094","17-011-0961","1","0"
"1095","17-011-0962","0","1"
"1096","17-011-0992","0","1"
"1097","17-011-1035","0","1"
"1098","17-011-1051","0","1"
"1099","17-011-1062","0","1"
"1100","17-011-1092","0","1"
"1101","17-011-1133","0","1"
"1102","17-011-1168","1","1"
"1103","17-011-1174","0","1"
"1104","17-011-1176","0","1"
"1105","17-011-1180","0","1"
"1106","17-011-1184","0","1"
"1107","17-011-1220","0","1"
"1108","17-011-1253","0","1"
"1109","18-001-0162","0","1"
"1110","18-001-0188","0","1"
"1111","18-002-0486","0","1"
"1112","18-002-0496","0","1"
"1113","18-002-0604","0","1"
"1114","18-003-0263","0","1"
"1115","18-008-0003","0","1"
"1116","18-008-0006","1","0"
"1117","18-008-0007","0","1"
"1118","18-008-0008","0","1"
"1119","18-008-0009","0","1"
"1120","18-008-0010","0","1"
"1121","18-008-0012","0","1"
"1122","18-008-0013","0","1"
"1123","18-008-0014","0","1"
"1124","18-008-0016","0","1"
"1125","18-008-0017","0","1"
"1126","18-008-0018","1","0"
"1127","18-008-0019","0","1"
"1128","18-008-0020","0","1"
"1129","18-008-0021","0","1"
"1130","18-008-0022","0","1"
"1131","18-008-0023","0","1"
"1132","18-008-0024","0","1"
"1133","18-008-0025","0","1"
"1134","18-008-0026","1","0"
"1135","18-008-0027","0","1"
"1136","18-008-0028","0","1"
"1137","18-009-0002","0","1"
"1138","18-009-0003","0","1"
"1139","18-009-0008","0","1"
"1140","18-009-0010","0","1"
"1141","18-009-0011","0","1"
"1142","18-009-0012","0","1"
"1143","18-009-0013","1","0"
"1144","18-009-0014","0","1"
"1145","18-009-0015","1","0"
"1146","18-009-0019","0","1"
"1147","18-009-0020","0","1"
"1148","18-009-0021","1","0"
"1149","18-009-0022","0","1"
"1150","18-009-0024","0","1"
"1151","18-009-0025","1","0"
"1152","18-009-0026","0","1"
"1153","18-009-0029","1","0"
"1154","18-009-0030","0","1"
"1155","18-010-0002","0","1"
"1156","18-010-0004","0","1"
"1157","18-010-0005","0","1"
"1158","18-010-0006","0","1"
"1159","18-010-0008","1","0"
"1160","18-010-0009","0","1"
"1161","18-010-0011","0","1"
"1162","18-010-0012","0","1"
"1163","18-010-0014","1","0"
"1164","18-010-0016","0","1"
"1165","18-010-0019","0","1"
"1166","18-010-0022","0","1"
"1167","18-010-0023","0","1"
"1168","18-010-0024","0","1"
"1169","18-010-0025","0","1"
"1170","18-010-0027","0","1"
"1171","18-010-0029","0","1"
"1172","18-010-0030","0","1"
"1173","18-010-0032","0","1"
"1174","18-010-0034","0","1"
"1175","18-010-0035","0","1"
"1176","18-010-0036","0","1"
"1177","18-010-0037","0","1"
"1178","18-010-0038","0","1"
"1179","18-010-0039","0","1"
"1180","18-010-0040","0","1"
"1181","18-010-0041","0","1"
"1182","18-010-0043","1","0"
"1183","18-010-0044","1","0"
"1184","18-010-0045","1","0"
"1185","18-010-0048","1","0"
"1186","18-010-0049","0","1"
"1187","18-010-0050","0","1"
"1188","18-010-0052","1","0"
"1189","18-010-0053","0","1"
"1190","18-010-0055","0","1"
"1191","18-010-0056","1","0"
"1192","18-010-0057","1","0"
"1193","18-010-0058","0","1"
"1194","18-010-0059","0","1"
"1195","18-010-0060","0","1"
"1196","18-011-0005","0","1"
"1197","18-011-0014","0","1"
"1198","18-011-0027","0","1"
"1199","18-011-0028","0","1"
"1200","18-011-0034","0","1"
"1201","18-011-0046","0","1"
"1202","18-011-0048","0","1"
"1203","18-011-0074","0","1"
"1204","18-011-0075","0","1"
"1205","18-011-0086","0","1"
"1206","18-011-0091","0","1"
"1207","18-011-0118","1","1"
"1208","18-011-0125","1","0"
"1209","18-011-0127","0","1"
"1210","18-011-0130","0","1"
"1211","18-011-0143","2","1"
"1212","18-011-0156","0","1"
"1213","18-011-0165","0","1"
"1214","18-011-0168","0","1"
"1215","18-011-0178","1","0"
"1216","18-011-0185","0","1"
"1217","18-011-0199","1","0"
"1218","18-011-0202","0","1"
"1219","18-011-0211","0","1"
"1220","18-011-0234","1","0"
"1221","18-011-0275","0","1"
"1222","18-011-0279","0","1"
"1223","18-011-0298","0","1"
"1224","18-011-0306","0","1"
"1225","18-011-0308","1","0"
"1226","18-011-0321","0","1"
"1227","18-011-0324","0","1"
"1228","18-011-0336","2","1"
"1229","18-011-0363","0","1"
"1230","18-011-0365","2","0"
"1231","18-011-0387","0","1"
"1232","18-011-0455","2","1"
"1233","18-011-0463","0","1"
"1234","18-011-0500","1","0"
"1235","18-011-0504","0","1"
"1236","18-011-0559","0","1"
"1237","18-011-0567","0","1"
"1238","18-011-0588","1","1"
"1239","18-011-0609","1","0"
"1240","18-011-0616","0","1"
"1241","18-011-0686","0","1"
"1242","18-011-0690","0","1"
"1243","18-011-0748","0","1"
"1244","18-011-0767","1","1"
"1245","18-011-0799","0","1"
"1246","18-011-0822","0","1"
"1247","18-011-0832","0","1"
"1248","18-011-0847","0","1"
"1249","18-011-0849","0","1"
"1250","18-011-0858","0","1"
"1251","18-011-0882","0","1"
"1252","18-011-0887","1","0"
"1253","18-011-0927","0","1"
"1254","18-011-0936","0","1"
"1255","18-011-0972","0","1"
"1256","18-011-1016","0","1"
"1257","18-011-1037","0","1"
"1258","18-011-1086","0","1"
"1259","18-011-1094","1","1"
"1260","18-011-1118","1","0"
"1261","18-011-1156","0","1"
"1262","18-011-1204","0","1"
"1263","18-011-1206","0","1"
"1264","18-011-1215","0","1"
"1265","18-011-1218","0","1"
"1266","18-011-1237","1","1"
"1267","18-011-1285","0","1"
"1268","18-011-1339","0","1"
"1269","18-011-1359","0","1"
"1270","18-011-1371","0","1"
"1271","18-011-1376","0","1"
"1272","18-011-1380","0","1"
"1273","18-011-1390","0","1"
"1274","18-011-1394","0","1"
"1275","18-011-1443","0","1"
"1276","18-011-1457","0","1"
"1277","19-003-0976","0","1"
"1278","19-004-0140","0","1"
"1279","19-005-0001","2","0"
"1280","19-005-0002","1","1"
"1281","19-005-0003","1","1"
"1282","19-005-0004","1","1"
"1283","19-005-0006","1","1"
"1284","19-005-0007","1","0"
"1285","19-005-0008","1","1"
"1286","19-005-0009","2","0"
"1287","19-005-0010","1","1"
"1288","19-005-0011","1","0"
"1289","19-005-0012","1","1"
"1290","19-005-0013","1","1"
"1291","19-005-0014","2","0"
"1292","19-005-0015","1","1"
"1293","19-005-0016","2","0"
"1294","19-006-0001","2","0"
"1295","19-006-0002","2","1"
"1296","19-006-0003","1","1"
"1297","19-006-0004","1","1"
"1298","19-006-0005","3","0"
"1299","19-006-0006","1","1"
"1300","19-006-0007","1","1"
"1301","19-006-0008","3","0"
"1302","19-007-0001","2","0"
"1303","19-007-0002","2","1"
"1304","19-007-0003","2","0"
"1305","19-007-0004","2","0"
"1306","19-007-0007","2","0"
"1307","19-007-0008","2","0"
"1308","19-011-0001","1","1"
"1309","19-011-0002","1","1"
"1310","19-011-0030","1","0"
"1311","19-011-0044","1","1"
"1312","19-011-0045","1","1"
"1313","19-011-0053","1","0"
"1314","19-011-0056","2","0"
"1315","19-011-0062","0","1"
"1316","19-011-0064","0","1"
"1317","19-011-0067","1","0"
"1318","19-011-0068","1","1"
"1319","19-011-0075","0","1"
"1320","19-011-0083","0","1"
"1321","19-011-0089","1","1"
"1322","19-011-0091","1","0"
"1323","19-011-0092","1","0"
"1324","19-011-0096","0","1"
"1325","19-011-0105","0","1"
"1326","19-011-0126","1","0"
"1327","19-011-0137","0","1"
"1328","19-011-0146","0","1"
"1329","19-011-0162","0","1"
"1330","19-011-0164","0","1"
"1331","19-011-0209","1","0"
"1332","19-011-0294","0","1"
"1333","19-011-0450","0","1"
"1334","19-011-0475","0","1"
"1335","19-011-0489","1","0"
"1336","19-011-0492","0","1"
"1337","19-011-0518","1","0"
"1338","19-011-0536","0","1"
"1339","19-011-0584","2","0"
"1340","19-011-0587","0","1"
"1341","19-011-0589","0","1"
"1342","19-011-0625","0","1"
"1343","19-011-0678","0","1"
"1344","19-011-0697","1","0"
"1345","19-011-0756","0","1"
"1346","19-011-0760","0","1"
"1347","19-011-0789","0","1"
"1348","19-011-0800","1","1"
"1349","19-011-0805","1","0"
"1350","19-011-0807","0","1"
"1351","19-011-0808","0","1"
"1352","19-011-0811","2","0"
"1353","19-011-0842","0","1"
"1354","19-011-0851","0","1"
"1355","19-011-0852","0","1"
"1356","19-011-0857","1","0"
"1357","19-011-0869","0","1"
"1358","19-011-0888","0","1"
"1359","19-011-0889","0","1"
"1360","19-011-0890","0","1"
"1361","19-011-1308","0","1"
"1362","19-011-1388","0","1"
"1363","20-011-0004","0","1"
"1364","20-011-0019","1","0"
"1365","20-011-0036","0","1"
"1366","20-011-0038","0","1"
"1367","20-011-0049","4","0"
"1368","20-011-0052","0","1"
"1369","20-011-0074","1","0"
"1370","20-011-0083","0","1"
"1371","20-011-0085","0","1"
"1372","20-011-0088","0","1"
"1373","20-011-0095","1","0"
"1374","20-011-0100","0","1"
"1375","20-011-0104","0","1"
"1376","20-011-0120","0","1"
"1377","20-011-0121","0","1"
"1378","20-011-0131","0","1"
"1379","20-011-0140","0","1"
"1380","20-011-0142","0","1"
"1381","20-011-0156","0","1"
"1382","20-011-0169","0","1"
"1383","20-011-0174","0","1"
"1384","20-011-0180","2","0"
"1385","20-011-0182","0","1"
"1386","20-011-0185","1","0"
"1387","20-011-0200","0","1"
"1388","20-011-0204","0","1"
"1389","20-011-0209","0","1"
"1390","20-011-0213","2","0"
"1391","20-011-0218","0","1"
"1392","20-011-0231","0","1"
"1393","20-011-0237","0","1"
"1394","20-011-0272","0","1"
"1395","20-011-0320","0","1"
"1396","20-011-0370","0","1"
"1397","20-011-0450","0","1"
"1398","20-011-0498","0","1"
"1399","20-011-0548","0","1"
"1400","20-011-0579","0","1"
"1401","20-011-0681","0","1"
"1402","20-011-0709","1","0"
"1403","20-011-0717","0","1"
"1404","20-011-0756","0","1"
"1405","20-011-0760","0","1"
"1406","20-011-0808","0","1"
"1407","20-011-0829","1","0"
"1408","20-011-0852","1","1"
"1409","20-011-0853","1","0"
"1410","20-011-0856","0","1"
"1411","20-011-0858","0","1"
"1412","20-011-0861","0","1"
"1413","20-011-0862","0","1"
"1414","20-011-0866","0","1"
"1415","20-011-0867","1","0"
"1416","20-011-0868","0","1"
"1417","20-011-0869","0","1"
"1418","20-011-0870","0","1"
"1419","20-011-0871","0","1"
"1420","20-011-0882","1","0"
"1421","20-011-0960","0","1"
"1422","20-011-1043","1","0"
"1423","20-011-1044","1","0"
"1424","20-011-1045","0","1"
"1425","20-011-1061","1","0"
"1426","20-011-1198","0","1"
"1427","21-011-0001","0","1"
"1428","21-011-0012","0","1"
"1429","21-011-0019","1","0"
"1430","21-011-0042","0","1"
"1431","21-011-0047","0","1"
"1432","21-011-0056","0","1"
"1433","21-011-0062","0","1"
"1434","21-011-0068","0","1"
"1435","21-011-0095","0","1"
"1436","21-011-0096","0","1"
"1437","21-011-0104","0","1"
"1438","21-011-0124","1","0"
"1439","21-011-0147","0","1"
"1440","21-011-0153","0","1"
"1441","21-011-0176","0","1"
"1442","21-011-0199","0","1"
"1443","21-011-0206","0","1"
"1444","21-011-0210","0","1"
"1445","21-011-0213","0","1"
"1446","21-011-0232","0","1"
"1447","21-011-0269","0","1"
"1448","21-011-0278","0","1"
"1449","21-011-0314","0","1"
"1450","21-011-0316","1","0"
"1451","21-011-0334","0","1"
"1452","21-011-0341","0","1"
"1453","21-011-0385","0","1"
"1454","21-011-0524","0","1"
"1455","21-011-0709","0","1"
"1456","21-011-0861","0","1"
"1457","21-011-0969","0","1"
"1458","21-011-1025","0","1"
"1459","21-011-1072","0","1"
"1460","21-011-1073","0","1"
"1461","21-011-1080","0","1"
"1462","21-011-1170","0","1"
"1463","21-011-1188","0","1"
"1464","21-011-1210","0","1"
"1465","21-011-1228","0","1"
"1466","21-011-1244","1","0"
"1467","21-011-1253","0","1"
